pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,target
0.6917699,-0.9227436,1.4024229,1.331829,-0.3116653,-0.55794716,1.4643581,-0.35026103,1.1093994,0.016646668,1
0.8822703,-0.71504456,1.4736173,1.1197721,-0.50621474,-0.7498731,1.2508894,-0.4721581,1.295451,0.02142329,1
1.0469633,-0.49824223,1.232068,1.2767172,-0.68317586,-0.91888535,1.0166062,-0.26327947,1.4466649,-0.030015506,1
0.8217026,-0.6774171,1.3893564,1.044604,-0.4687651,-0.7910504,1.1803209,-0.06139215,1.597553,-0.22315529,1
0.9340298,-0.80212545,1.4529729,1.1378038,-0.2457022,-0.5743071,0.9066995,0.12671384,1.6433041,-0.38684413,1
0.7019317,-0.9583039,1.5806906,0.8967949,-0.42621225,-0.35793915,0.67579645,0.3124271,1.762699,-0.56118226,1
0.9019317,-0.75830394,1.3806906,0.9303883,-0.62621224,-0.15793915,0.4958158,0.1124271,1.7784022,-0.76118225,1
0.99072635,-0.8615933,1.4211696,1.0163112,-0.7428321,-0.32181647,0.26596254,0.2808974,1.7787448,-0.50454855,1
0.73678493,-0.8343014,1.5105774,0.7606244,-0.8785144,-0.16503288,0.26544616,0.44809178,1.8437597,-0.6564859,1
0.9367849,-1.0343014,1.3105774,0.8291755,-0.6785144,-0.36503288,0.25070772,0.6480918,1.6437596,-0.7297611,1
0.7115419,-0.80571735,1.4327674,0.99391484,-0.46212,-0.54567426,0.435266,0.81903523,1.7805904,-0.5116109,1
0.89831185,-0.60571736,1.2327673,0.79391485,-0.26212,-0.52121747,0.41613263,0.61903524,1.5805904,-0.7116109,1
0.6931305,-0.79973906,1.4221365,0.9865402,-0.45869115,-0.71586615,0.21452896,0.4159261,1.7673787,-0.9048469,1
0.82707447,-0.59319675,1.6044414,0.8372528,-0.25586918,-0.9058753,0.038438663,0.451347,1.5502807,-1.0927947,1
0.7622025,-0.6772953,1.5407777,0.8856901,-0.38522527,-0.9442856,0.016548676,0.5561726,1.4945308,-1.1038923,1
0.9622025,-0.47729534,1.5275905,0.6856901,-0.5852253,-0.7442856,0.21654868,0.3820286,1.2945307,-1.3038924,1
1.0629786,-0.6194708,1.5800964,0.510411,-0.44129628,-0.86366653,0.015135824,0.1664878,1.3669342,-1.3754966,1
1.2629787,-0.4194708,1.4862797,0.31041104,-0.3066775,-1.0636666,-0.18071195,-0.033512205,1.1669341,-1.2795154,1
1.36043,-0.2040868,1.5680786,0.47463334,-0.31702134,-0.80312717,-0.35402566,-0.20974995,1.2711178,-1.3758075,1
1.4618664,-0.4040868,1.3680786,0.27463335,-0.11702134,-0.6031272,-0.55402565,-0.009749949,1.4144088,-1.1758075,1
1.6040752,-0.1969897,1.5135489,0.07203798,-0.07412705,-0.6151802,-0.7278045,-0.20245592,1.1721778,-1.327964,1
1.4040751,-0.3969897,1.3135488,-0.12796202,0.12587295,-0.8151802,-0.5278045,-0.013805941,0.9721778,-1.527964,1
1.6040752,-0.1969897,1.1135488,0.0153429955,-0.07412705,-1.0151802,-0.3278045,0.18619406,0.7721778,-1.4425094,1
1.8040752,-0.3926335,1.3135488,0.079247855,0.12587295,-0.81518024,-0.1465773,0.38619405,0.89922,-1.2425094,1
1.8211758,-0.19591632,1.3754166,-0.10973185,0.29613256,-0.92253107,-0.2399523,0.16920127,0.99890107,-1.3108605,1
1.5224637,0.0038167466,1.4724389,-0.28948608,0.15921779,-1.0491563,-0.037340794,0.34506828,1.090702,-1.4121025,1
1.2144367,-0.1801578,1.535824,-0.44950187,-0.037450872,-1.1471176,0.01880359,0.1332182,1.1852696,-1.480416,1
1.4144367,0.019842207,1.3358239,-0.51125157,0.16254914,-0.9471176,0.2188036,-0.066781804,0.9852696,-1.280416,1
1.2144367,-0.1801578,1.535824,-0.5733399,-0.037450865,-0.74711764,0.018803596,0.1332182,1.1852696,-1.080416,1
1.4144367,0.019842207,1.3358239,-0.77333987,-0.23745087,-0.9471176,0.2188036,0.19343051,0.9852696,-1.280416,1
1.2144367,0.04983011,1.3894086,-0.97333986,-0.12827078,-0.74711764,0.018803596,0.39343053,0.7852696,-1.480416,1
1.1150208,0.24983011,1.5894086,-0.77333987,-0.3282708,-0.9471176,0.045515377,0.5934305,0.58526963,-1.280416,1
1.281744,0.4384471,1.7441274,-0.94870937,-0.51490283,-0.7282117,0.23930258,0.3834747,0.37552035,-1.442954,1
1.481744,0.6384471,1.5441273,-0.7487094,-0.5531603,-0.5282117,0.039302573,0.5834747,0.4746995,-1.2429539,1
1.6309694,0.813133,1.6914693,-0.92006624,-0.34249783,-0.31830248,0.23207763,0.7598203,0.31351566,-1.0114653,1
1.8082566,0.72850895,1.5260649,-1.1061721,-0.5357682,-0.11683496,0.03167971,0.6236691,0.5071456,-0.8361404,1
1.8929019,0.49815127,1.6269193,-0.8541213,-0.69350547,-0.29863587,-0.15865193,0.39933342,0.28950307,-0.97662425,1
1.68861,0.29739538,1.4233017,-1.051449,-0.89124024,-0.3994925,0.041243244,0.59781396,0.4882621,-1.1736413,1
1.4886099,0.097395375,1.3658394,-0.85144895,-0.69124025,-0.5994925,-0.15875676,0.39781398,0.6882621,-1.3736414,1
1.2860857,0.09577282,1.5627723,-1.0493894,-0.8894945,-0.6954764,0.041162454,0.1974265,0.8865222,-1.3007134,1
1.3198502,0.1823139,1.5655862,-1.1096311,-0.9466264,-0.7953072,0.2141857,-0.0022856293,0.9488614,-1.0332382,1
1.4420693,0.14839412,1.3278366,-1.2734284,-0.72598714,-0.96779346,0.21173924,0.19224887,0.7281603,-1.1991472,1
1.4145528,-0.049483143,1.4649912,-1.412821,-0.5043514,-1.1197579,0.3948029,0.1260857,0.50643516,-0.95804864,1
1.4871098,-0.22979045,1.1651404,-1.3860703,-0.61258054,-1.2155843,0.19577506,-0.068079956,0.65067345,-1.0666393,1
1.6122954,-0.02957448,0.9581436,-1.5745721,-0.40958953,-1.0178453,-0.0041943123,0.13096368,0.4474063,-1.2574568,1
1.7269117,0.16239616,0.9895657,-1.3408554,-0.58086956,-1.1604682,0.18658057,0.31537077,0.6169046,-1.0076362,1
1.850266,-0.03610809,0.9769022,-1.4795656,-0.7498093,-0.9222642,0.11135895,0.49487117,0.40032163,-0.7755113,1
1.9147503,-0.22455433,1.1006541,-1.216951,-0.90333116,-0.8902319,0.08162864,0.28044185,0.19051905,-0.92777544,1
1.822967,-0.42455435,0.90065414,-1.4169511,-0.7033312,-0.6902319,-0.11837136,0.48044187,-0.009480953,-1.1277754,1
1.9698398,-0.22140557,1.0852203,-1.1998864,-0.4962733,-0.6122744,0.08048402,0.27650943,0.18784752,-1.3091569,1
1.7698398,-0.115719594,1.2852204,-0.99988645,-0.6962733,-0.8122744,-0.03346333,0.47650945,-0.012152478,-1.2659065,1
1.7623518,-0.3157196,1.0852203,-0.79988647,-0.7917732,-0.718178,0.16653667,0.27650946,-0.21215248,-1.0659064,1
1.9434289,-0.51074654,1.272827,-0.99024457,-0.62351775,-0.5131812,0.36300218,0.07577168,-0.012035293,-1.2536994,1
1.7266295,-0.7038979,1.0624894,-1.0055579,-0.81558245,-0.70630914,0.16672988,0.27311438,-0.20999217,-1.4396919,1
1.6313618,-0.7885852,1.1014302,-0.93555146,-0.88602185,-0.7906888,-0.029025761,0.41275787,-0.024241215,-1.430512,1
1.400046,-0.575708,1.2729571,-1.1107075,-0.6710129,-0.8839887,-0.17397799,0.20810309,-0.2193352,-1.5814432,1
1.438562,-0.40330958,1.3242995,-1.178425,-0.7831062,-0.6149574,-0.14379482,0.21847071,-0.017383799,-1.6016518,1
1.2348225,-0.20269574,1.1411588,-1.3742633,-0.5813457,-0.81249684,-0.042886306,0.069462255,0.11012868,-1.7962123,1
1.0227432,-0.0044485936,1.0009226,-1.5558873,-0.37689435,-0.67970073,-0.02736145,0.1621348,-0.08882228,-1.9729111,1
1.0736457,0.19555141,0.8009226,-1.3558873,-0.57689434,-0.8797007,-0.22736146,0.3621348,-0.2888223,-1.7729111,1
0.8736457,-0.0044485927,0.6009226,-1.5558873,-0.37689435,-1.0797007,-0.12473782,0.5621348,-0.48882228,-1.572911,1
1.0722508,0.19529736,0.79988205,-1.3541259,-0.5761449,-1.2780383,0.07516441,0.38657525,-0.28844708,-1.7706078,1
0.87225085,-0.0047026426,0.99988204,-1.1541258,-0.3761449,-1.0780382,-0.124835595,0.42291403,-0.48844707,-1.9706079,1
0.9036344,0.18051477,1.1090597,-1.0614821,-0.5325349,-0.8115771,-0.30024788,0.57576394,-0.63633657,-2.0063086,1
0.70363444,-0.019485235,0.9090597,-0.92710555,-0.3325349,-0.90868163,-0.14858815,0.37576395,-0.43633658,-2.2063086,1
0.50363445,0.18051477,1.1090597,-0.93127686,-0.5325349,-1.1086817,-0.34858817,0.17576395,-0.63633657,-2.0063086,1
0.6958029,-0.019268362,1.2944897,-0.7231377,-0.7243817,-1.0778953,-0.14693436,-0.023966303,-0.4314801,-2.102838,1
0.7011378,0.17715628,1.4649248,-0.51278865,-0.8037983,-0.8605282,-0.34007108,-0.21953565,-0.22690082,-2.1133237,1
0.80890125,0.048760474,1.4945105,-0.6398307,-0.6687967,-0.9519772,-0.13327321,-0.017536063,-0.12926951,-2.0765421,1
0.96268106,0.049602244,1.2352059,-0.52890825,-0.56167537,-1.0918992,0.063669875,0.17410484,0.06749016,-2.1722484,1
0.80462664,-0.14581364,1.0036528,-0.37185892,-0.7384595,-1.0846128,0.091216475,0.31416106,0.25933707,-2.2999423,1
0.5891896,-0.3369845,0.78313434,-0.1674711,-0.9144992,-0.950273,-0.106006116,0.111246355,0.44760948,-2.436115,1
0.69726574,-0.31594178,0.8686201,-0.32466853,-0.98468375,-1.0162907,-0.2703629,-0.07841574,0.21876824,-2.3290637,1
0.83440584,-0.10781923,0.9937556,-0.42791775,-0.72971106,-0.8417721,-0.43741062,0.077934645,0.38943052,-2.3518846,1
0.96377254,0.08588631,1.1122413,-0.5011158,-0.5256648,-0.7437036,-0.22119929,-0.11373026,0.17649546,-2.377632,1
1.158564,-0.113602966,1.3063682,-0.29976815,-0.32420728,-0.93947995,-0.021104407,-0.14133225,0.37481043,-2.1678855,1
1.2606931,-0.29101104,1.0266654,-0.1330518,-0.48644343,-1.0573919,-0.20517606,0.054441325,0.1622171,-2.1973033,1
1.0081335,-0.08650125,0.78570247,-0.31654838,-0.65242875,-1.1950855,-0.1901061,0.24183322,0.3442685,-2.278512,1
0.99649733,-0.17399132,0.93044424,-0.116548374,-0.85242873,-1.1526247,0.009893909,0.44183323,0.5442685,-2.078512,1
0.79649734,0.02600868,1.1304443,-0.31654838,-0.65242875,-1.3526248,0.20989391,0.43228018,0.6801834,-1.8785119,1
0.88027465,-0.15695108,0.9482219,-0.1069462,-0.78219897,-1.4247074,0.14724442,0.580188,0.80766696,-1.9072678,1
0.9512104,-0.31629324,1.0174359,0.08245469,-0.5158847,-1.4396483,0.29980016,0.69132215,0.74836755,-1.8672435,1
0.75207734,-0.4621135,1.0896784,-0.10521013,-0.28273582,-1.4675839,0.08932714,0.79778695,0.848846,-1.8503075,1
0.5202953,-0.6239969,1.2154342,0.089333,-0.31310126,-1.3243439,-0.10430164,0.94034624,0.61149323,-1.9322753,1
0.59372735,-0.40806594,1.3622516,-0.10650887,-0.49382237,-1.0820985,0.092102654,0.71252894,0.68670535,-2.0521586,1
0.72476315,-0.55523324,1.4265131,-0.27987736,-0.63353854,-1.1707015,0.2667229,0.8332425,0.8096626,-1.6912309,1
0.89102495,-0.34227327,1.181766,-0.25964633,-0.41772175,-1.3206942,0.22249182,0.99554664,0.5874202,-1.8222331,1
0.8248032,-0.5422733,1.2659624,-0.100480676,-0.61772174,-1.1206942,0.022491813,0.97852725,0.38742024,-1.622233,1
0.6248032,-0.7422733,1.0689297,0.09951933,-0.6342107,-1.3206942,0.22249182,0.77852726,0.5855542,-1.422233,1
0.8248032,-0.5422733,1.2689297,-0.100480676,-0.8342107,-1.1206942,0.022491813,0.5785273,0.7855542,-1.622233,1
0.6248032,-0.7422733,1.4689298,0.09951933,-1.0342107,-1.1004499,-0.051732197,0.77852726,0.9216725,-1.422233,1
0.4248032,-0.94227326,1.2689297,0.29951933,-1.2342107,-0.97226274,-0.2517322,0.5785273,0.72167253,-1.2934674,1
0.2248032,-1.1422733,1.0689297,0.09951933,-1.0342107,-1.1722628,-0.45173222,0.77852726,0.52167255,-1.0934674,1
0.4248032,-1.1907094,1.0216435,-0.018437907,-0.8342107,-1.3722628,-0.25173223,0.65801877,0.72167253,-1.2934674,1
0.2248032,-0.99070936,0.82164353,-0.21843791,-0.65966374,-1.5722629,-0.45173222,0.85801876,0.8935977,-1.0934674,1
0.4248032,-0.7907094,0.62164354,-0.018437907,-0.8596637,-1.3722628,-0.6517322,1.0580188,0.7337207,-1.2934674,1
0.3248296,-0.9270662,0.42164356,0.1815621,-0.65966374,-1.5722629,-0.8517322,1.2580189,0.53372073,-1.4934675,1
0.12090195,-1.0916041,0.21466972,-0.017857773,-0.4452008,-1.7165002,-0.87066597,1.0247291,0.3232205,-1.6401839,1
-0.07291086,-0.82186127,0.2852555,-0.010644625,-0.23822844,-1.6962352,-0.98691654,1.1289287,0.48229322,-1.6800854,1
0.12708914,-0.6218613,0.48525548,0.016846094,-0.43822843,-1.4962351,-0.78691655,0.9289287,0.2822932,-1.8800855,1
0.32708913,-0.82186127,0.28943408,0.2168461,-0.532989,-1.2962351,-0.98691654,0.98091674,0.4822932,-1.6800854,1
0.1751838,-0.6218613,0.48943406,0.01684609,-0.732989,-1.096235,-0.78691655,1.1809168,0.41216072,-1.8800855,1
-0.0248162,-0.7306848,0.68943405,-0.18315391,-0.532989,-1.2962351,-0.98691654,0.9809168,0.4504345,-1.6800854,1
-0.2248162,-0.5306848,0.48943406,-0.38315392,-0.33298904,-1.2359052,-1.1869166,0.8089906,0.25043452,-1.4800854,1
-0.4248162,-0.33068484,0.28943408,-0.18315391,-0.13298903,-1.0359051,-0.9869166,1.0089906,0.4504345,-1.6800854,1
-0.22481619,-0.5306848,0.45368522,0.01684609,-0.33298904,-0.891456,-1.1869166,1.2089907,0.6504345,-1.8800855,1
-0.07766992,-0.7306848,0.6536852,-0.18315391,-0.532989,-1.091456,-0.9869166,1.0275629,0.4504345,-1.6800854,1
0.122330084,-0.5306848,0.45368522,0.01684609,-0.33298904,-0.89145607,-0.7869166,1.2275629,0.6504345,-1.8800855,1
0.3223301,-0.7306848,0.6536852,-0.18315391,-0.532989,-0.6914561,-0.5869166,1.0275629,0.8504345,-2.0800855,1
0.52105397,-0.52938825,0.6221631,0.016804932,-0.3321755,-0.49025536,-0.784994,1.2245637,0.6488454,-2.274515,1
0.30220145,-0.31004632,0.7738851,-0.17243771,-0.5009257,-0.27321136,-0.92715436,0.96700937,0.7990005,-2.3292096,1
0.10220145,-0.5100463,0.5738851,-0.37243772,-0.7009257,-0.07321136,-1.1271544,0.8528312,0.9990005,-2.1292095,1
-0.045224715,-0.3455374,0.37044564,-0.5671717,-0.49631757,-0.270698,-1.3149456,0.6468256,0.7916503,-2.3077826,1
0.15477529,-0.5455374,0.57044566,-0.3671717,-0.29631758,-0.470698,-1.1673877,0.44682562,0.8822328,-2.1077826,1
-0.04522471,-0.34553742,0.37044567,-0.1671717,-0.49631757,-0.270698,-0.96738774,0.6468256,0.6822328,-2.3077826,1
-0.24522471,-0.14553742,0.17044567,-0.3671717,-0.69631755,-0.07069801,-1.1623757,0.5906342,0.4822328,-2.1077826,1
-0.04522471,0.054462582,-0.029554337,-0.5671717,-0.49631757,0.129302,-1.2649369,0.7906342,0.6822328,-1.940354,1
-0.24522471,0.2544626,0.17044567,-0.7671717,-0.29631758,0.329302,-1.0649369,0.7771595,0.4822328,-2.140354,1
-0.23139271,0.12584646,-0.029554337,-0.5671717,-0.49631757,0.12930201,-1.2649369,0.5771595,0.6822328,-2.340354,1
-0.051669136,0.32584646,-0.22955434,-0.3671717,-0.29631758,-0.07069799,-1.0649369,0.37715954,0.4822328,-2.140354,1
-0.25166914,0.12584646,-0.029554337,-0.5238054,-0.49631757,-0.03779195,-0.8649369,0.5771595,0.6822328,-2.112728,1
-0.051669136,-0.07415354,0.17044567,-0.72380537,-0.69631755,-0.13587567,-1.0649369,0.37715954,0.4822328,-2.3127282,1
0.14102556,-0.26065144,0.3522012,-0.6582508,-0.85217386,-0.3193338,-1.2026387,0.54873437,0.26833284,-2.388976,1
-0.058974445,-0.15682644,0.5522012,-0.57667255,-0.6521739,-0.12102711,-1.0026387,0.34873438,0.068332836,-2.188976,1
-0.25897443,-0.0034804493,0.5868848,-0.77667254,-0.4521739,-0.16026527,-1.2026387,0.54873437,-0.13166717,-2.388976,1
-0.058749586,0.19577031,0.3854098,-0.574474,-0.6496874,0.039583247,-1.1308815,0.3474048,0.06807231,-2.5791056,1
-0.2587496,0.3957703,0.3875024,-0.77447397,-0.44968742,0.23958325,-1.3308816,0.24087703,-0.1319277,-2.3791056,1
-0.35736164,0.19577031,0.1875024,-0.574474,-0.24968742,0.03958325,-1.1308815,0.3877375,-0.33192772,-2.1791055,1
-0.55736166,0.16860795,0.053233117,-0.48303735,-0.44968742,-0.09168047,-0.93088156,0.5877375,-0.25189936,-2.3791056,1
-0.75736165,0.043078676,-0.14676689,-0.45749614,-0.24968742,-0.29168046,-0.7308816,0.7877375,-0.45189935,-2.1791055,1
-0.95736164,-0.038923122,0.053233117,-0.25749612,-0.44968742,-0.09168045,-0.93088156,0.5877375,-0.65189934,-1.9791055,1
-0.8589396,0.16107687,-0.14676689,-0.4574961,-0.24968742,-0.29168046,-1.1308815,0.57370496,-0.6716964,-1.7791054,1
-0.6589396,-0.03892313,-0.3467669,-0.25749612,-0.049687415,-0.49168044,-1.2225688,0.77370495,-0.8716964,-1.9791055,1
-0.67328525,-0.23892313,-0.33973435,-0.4574961,0.15031259,-0.69168043,-1.0225687,0.57370496,-0.6716964,-1.9299674,1
-0.8707002,-0.03892313,-0.53973436,-0.25749612,-0.049687415,-0.65948844,-0.8225687,0.37370497,-0.47169644,-2.1299675,1
-1.0707002,0.16107687,-0.34201437,-0.057496116,-0.24968742,-0.61945593,-1.0225687,0.17370497,-0.27169645,-1.9299674,1
-0.8707002,0.3610769,-0.54201436,0.13857742,-0.049687415,-0.8194559,-1.1765324,0.37370497,-0.40551144,-1.7299674,1
-0.67950815,0.16107689,-0.34201437,-0.061422586,0.15031259,-1.0194559,-0.9765324,0.17370497,-0.6055114,-1.9299674,1
-0.87950814,0.05272504,-0.14201437,0.13857742,0.3503126,-0.8921542,-1.1765324,0.01726161,-0.8055114,-1.796554,1
-0.67950815,0.07062066,0.057985634,0.33857742,0.18466556,-0.8102655,-0.9765324,-0.1827384,-1.0055114,-1.996554,1
-0.5172975,-0.12937933,0.20371974,0.53857744,-0.015334442,-1.0102655,-1.1765324,-0.3827384,-0.8055114,-1.9823388,1
-0.31729752,-0.32937932,0.40371972,0.33857745,0.18466556,-0.8102655,-1.3765324,-0.5827384,-1.0055114,-1.7823387,1
-0.11560221,-0.52172816,0.40874657,0.53079337,0.0052785445,-0.9171295,-1.5537468,-0.7504744,-0.7938693,-1.9536879,1
0.08247371,-0.70527434,0.5948685,0.32325202,0.20059864,-1.0916615,-1.3228843,-0.53792477,-0.5803304,-2.1045885,1
0.27806547,-0.8911468,0.7824639,0.43311542,0.000589297,-1.271504,-1.1053607,-0.3326512,-0.374395,-2.0589616,1
0.067082204,-0.9376301,0.8442381,0.5440405,-0.17135501,-1.2644738,-1.1217057,-0.4577109,-0.49358165,-1.9411416,1
-0.120298594,-1.0296236,0.5830742,0.31137735,-0.3114151,-1.3254368,-1.1962231,-0.23324384,-0.62773305,-1.9378619,1
-0.16603251,-0.82962364,0.751819,0.11137734,-0.5114151,-1.1254368,-1.3962232,-0.43324384,-0.42773306,-1.7378619,1
-0.3660325,-1.0296236,0.951819,0.14386547,-0.7114151,-0.9254368,-1.1962231,-0.63324386,-0.62773305,-1.602767,1
-0.16603251,-1.2257482,0.751819,-0.056134537,-0.5114151,-0.7254368,-0.99622315,-0.43324387,-0.42773306,-1.4927557,1
-0.3660325,-1.4257482,0.551819,-0.070615955,-0.39836493,-0.9254368,-1.1962231,-0.2487941,-0.5976672,-1.6927557,1
-0.47818866,-1.2461563,0.751819,-0.27061597,-0.19836493,-1.1254368,-1.3962232,-0.04879409,-0.39766723,-1.4927557,1
-0.27818865,-1.2552011,0.75527334,-0.47061598,-0.39836493,-0.9254368,-1.1962231,0.15120591,-0.3048164,-1.57687,1
-0.47818863,-1.055201,0.6846799,-0.489959,-0.19836493,-1.1254368,-1.2285591,0.35120592,-0.5048164,-1.6089694,1
-0.27818865,-0.85520107,0.48467994,-0.689959,-0.39836493,-0.9254368,-1.4285592,0.55120593,-0.4791868,-1.8089695,1
-0.07818864,-1.055201,0.6846799,-0.489959,-0.59836495,-1.1254368,-1.2285591,0.7512059,-0.28076822,-1.6089694,1
-0.27597675,-0.84840137,0.8776458,-0.6844731,-0.39519754,-1.3148983,-1.4172007,0.94364285,-0.4769456,-1.3977667,1
-0.075976744,-0.6484014,1.0776458,-0.4844731,-0.23390602,-1.1148982,-1.6071515,0.74364287,-0.6769456,-1.1977667,1
-0.27597675,-0.84840137,1.2776458,-0.6844731,-0.23869273,-0.9446154,-1.4795126,0.5436429,-0.47694564,-1.3977667,1
-0.07370359,-0.62900174,1.4334359,-0.4699781,-0.42556745,-0.94974136,-1.629263,0.3333614,-0.26865968,-1.5499629,1
0.12629642,-0.74649715,1.2334359,-0.27669424,-0.22556745,-1.1497414,-1.429263,0.5333614,-0.06865968,-1.7061576,1
0.32629642,-0.54649717,1.189126,-0.47669423,-0.42556745,-1.3497415,-1.229263,0.3333614,0.12998241,-1.7522137,1
0.4703532,-0.66714746,1.2414675,-0.24728273,-0.5590721,-1.3134062,-1.2773379,0.1191856,-0.062575,-1.7447011,1
0.2703532,-0.86714745,1.0414674,-0.13962999,-0.3590721,-1.1134062,-1.2155113,0.016702361,0.137425,-1.9447012,1
0.4703532,-0.66714746,0.84146744,-0.33963,-0.15907209,-1.3134062,-1.0155113,-0.18329763,-0.062575,-1.8425968,1
0.2703532,-0.86714745,0.7425053,-0.53963,-0.3590721,-1.2046982,-0.8155113,-0.38329762,0.137425,-2.0425968,1
0.4703532,-1.0671475,0.5425053,-0.73963,-0.5590721,-1.4046983,-0.6155113,-0.18329762,0.040196836,-1.8425968,1
0.46221223,-1.2369525,0.6748365,-0.6290911,-0.50249076,-1.3594359,-0.40561005,-0.374164,-0.1559952,-1.9939235,1
0.6014343,-0.9417808,0.79454386,-0.7529969,-0.63801605,-1.2590096,-0.5500271,-0.5214671,-0.1268025,-1.9925648,1
