pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,target
0.68731767,0.011503637,-0.13106687,0.24595712,-0.22725739,1.2498065,-0.16559868,1.9868987,-0.65100497,-1.2200181,1
0.88731766,-0.18849637,0.06893313,0.19191405,-0.21868712,1.0498065,-0.08318227,1.7934239,-0.45100498,-1.0783758,1
0.68731767,-0.21078433,-0.13106687,0.29493347,-0.18158798,0.8708802,-0.056055415,1.5934238,-0.65100497,-0.8783758,1
0.8104758,-0.2163439,0.06893313,0.35472575,-0.10026737,0.6708802,-0.10556111,1.6082841,-0.85100496,-0.8303542,1
1.0104759,-0.40201646,0.08403723,0.4832797,0.021173231,0.8708802,0.045368925,1.4082841,-0.6659697,-0.78763145,1
0.88639027,-0.20201646,-0.11596277,0.525092,0.0051317494,1.0708802,-0.091983765,1.6082841,-0.49878114,-0.90213424,1
0.71278685,-0.1653685,-0.26858968,0.58748716,0.034321133,0.8708802,-0.24873874,1.8082842,-0.69878113,-1.1021342,1
0.82124877,-0.3653685,-0.12038559,0.6662487,0.23432113,1.0708802,-0.44873875,2.008284,-0.49878114,-0.90213424,1
0.6212488,-0.5653685,-0.32038558,0.58600605,0.37498042,1.0799245,-0.64873874,2.2082841,-0.4371803,-0.92113477,1
0.4084617,-0.44103128,-0.1847419,0.5676306,0.21718276,1.2011784,-0.4685902,2.2601168,-0.5979784,-1.052158,1
0.2518046,-0.63584095,-0.38162673,0.72509533,0.17939648,1.3898335,-0.64200073,2.0434363,-0.39475608,-1.0739883,1
0.050510697,-0.7142574,-0.17709035,0.7116675,0.19265331,1.4726752,-0.55974823,2.0946226,-0.18989177,-1.0033671,1
-0.03149469,-0.5813279,-0.35858548,0.6982812,0.107974924,1.378914,-0.34209442,2.1820192,-0.3707587,-1.0564687,1
-0.2314947,-0.47986174,-0.55858546,0.50839293,0.16797642,1.578914,-0.30359137,1.9820192,-0.26181352,-0.9742147,1
-0.38756877,-0.31151217,-0.67123276,0.528303,0.27903312,1.4739283,-0.10359137,2.1820192,-0.06181352,-0.7742147,1
-0.39011243,-0.11141461,-0.4708205,0.6401943,0.47861403,1.2728138,-0.28403732,2.3161376,-0.26158446,-0.9171448,1
-0.38237876,-0.3114146,-0.6708205,0.56052446,0.42744938,1.4728138,-0.08403732,2.1161375,-0.21707717,-0.7196996,1
-0.54127735,-0.41121486,-0.5455668,0.6060337,0.22744937,1.6728139,-0.016339771,1.9161375,-0.017077163,-0.8347275,1
-0.48177338,-0.40100303,-0.50249445,0.7187329,0.02744937,1.4958663,0.013638942,2.0316114,0.09726604,-0.98744065,1
-0.2817734,-0.5388862,-0.34005147,0.71702075,-0.079935424,1.598461,0.07180956,1.8316114,0.045258656,-1.03454,1
-0.48177338,-0.6076084,-0.37212136,0.79209,0.057490103,1.7393503,-0.010569423,1.6316113,0.14046992,-1.0797081,1
-0.2817734,-0.80760837,-0.5721214,0.99209,-0.06230913,1.744294,0.07887481,1.4316113,0.24610579,-0.8797081,1
-0.43710065,-0.95411974,-0.48115516,0.93215096,0.102991655,1.544294,-0.12112519,1.6316113,0.14278874,-0.95432353,1
-0.26906762,-0.9600677,-0.28115517,0.79140973,0.061127257,1.344294,-0.107388295,1.8316114,0.120705836,-0.9355857,1
-0.21517575,-0.95890826,-0.24427384,0.88914776,0.26112726,1.544294,-0.2819921,1.6316113,0.32070583,-0.8396278,1
-0.23452358,-0.78910834,-0.44427383,0.92316335,0.076780364,1.344294,-0.081992105,1.6712631,0.5207058,-0.92033756,1
-0.43452358,-0.58910835,-0.4384773,0.8303497,0.013508998,1.2956294,0.1180079,1.8712631,0.593191,-0.72033757,1
-0.5003832,-0.38910836,-0.34334612,1.0303497,0.19438002,1.4956294,0.1574612,1.7292506,0.494229,-0.8070714,1
-0.6441466,-0.5581774,-0.41315186,0.97972196,0.3695472,1.6444317,-0.041254394,1.870999,0.6732675,-0.58874154,1
-0.44414663,-0.5617606,-0.21315186,0.99662554,0.45529845,1.6096519,0.086638086,1.7728415,0.7502569,-0.71808064,1
-0.6441466,-0.6343931,-0.013151854,0.8201812,0.38417003,1.4096519,0.2324822,1.5728414,0.5955678,-0.9180806,1
-0.5037086,-0.6337338,0.12790008,0.9699381,0.5637199,1.3292542,0.43248218,1.7728415,0.39556783,-1.1180806,1
-0.29994196,-0.82339364,0.15484245,1.0392952,0.67672133,1.2265124,0.62463796,1.8830816,0.25550923,-1.0789855,1
-0.16686557,-0.8774699,0.0075102895,1.074808,0.5239337,1.0265124,0.5759486,1.6830815,0.055509225,-1.2789855,1
-0.2269693,-0.91773427,0.06588226,1.1725237,0.32007763,1.1830058,0.58027637,1.8162853,0.01825282,-1.2606337,1
-0.12044404,-1.1164478,0.15733537,1.1901602,0.120077625,1.3157659,0.6935996,1.6542233,-0.18174718,-1.1140599,1
-0.3052239,-0.9233167,-0.016848575,1.2956188,0.17650275,1.4269303,0.8511563,1.4486744,-0.36361536,-1.1630943,1
-0.48165333,-0.76300544,0.17460673,1.2778194,0.19097817,1.1696894,0.8185586,1.5717577,-0.5373206,-1.2995008,1
-0.27976078,-0.55922234,0.08246209,1.3777297,0.042618908,1.220766,0.77505857,1.3625401,-0.7323662,-1.4894251,1
-0.31911236,-0.7385826,0.007365851,1.333266,-0.15310264,0.99301606,0.81148744,1.2861834,-0.7968558,-1.61794,1
-0.15906467,-0.83975667,-0.10722459,1.4093829,-0.041238576,0.9963019,0.8332961,1.082092,-0.993101,-1.5574908,1
0.033640247,-0.81393284,0.07326986,1.2940041,-0.19856028,1.1113487,0.9599185,1.1910467,-0.7367804,-1.5808746,1
0.23364025,-0.66683733,0.034360994,1.232687,-0.121432506,1.3113488,0.8460136,1.3910468,-0.5967705,-1.3808745,1
0.03364025,-0.707913,-0.114703774,1.432687,-0.24515764,1.1113487,0.82051146,1.1910467,-0.7117156,-1.3733842,1
0.23364025,-0.507913,-0.050665416,1.3736496,-0.30793414,0.97020006,0.6508931,1.3910468,-0.91171557,-1.5157824,1
0.3986042,-0.5128753,-0.08270287,1.2403356,-0.30115345,0.8968478,0.68350965,1.462498,-1.0218943,-1.5771555,1
0.569321,-0.6620741,0.111559056,1.2595463,-0.13829069,1.021872,0.45985675,1.58117,-0.7816879,-1.5008926,1
0.7543358,-0.7309854,0.30549037,1.4311167,-0.28210586,0.80586326,0.6028449,1.610059,-0.66593736,-1.2755532,1
0.8420188,-0.6090953,0.10549037,1.3060867,-0.37110138,1.0058633,0.80242527,1.410059,-0.86593735,-1.1968454,1
0.96473545,-0.80909526,0.29028532,1.2329878,-0.35727975,0.8544298,0.6940555,1.2100589,-0.89744127,-1.1912425,1
1.0936445,-0.76584655,0.08850867,1.4047893,-0.20946822,0.64155185,0.87646216,1.3823117,-1.0758457,-0.97173667,1
1.2837255,-0.63117146,-0.110636465,1.4247872,-0.009395615,0.43816626,0.6712754,1.5701793,-0.9461242,-0.9529477,1
1.4310937,-0.80168754,-0.21413238,1.5243323,0.18167263,0.22971785,0.45455796,1.3215753,-0.8892263,-1.0536331,1
1.5611099,-0.958709,-0.09287966,1.4141893,0.12771674,0.05521835,0.6264734,1.4562905,-0.6596543,-0.817007,1
1.6095821,-0.8344475,-0.26860023,1.2941041,0.17105633,-0.13277937,0.64835465,1.5189855,-0.78838974,-0.75495845,1
1.7006972,-0.596272,-0.18531203,1.0604428,0.19859347,-0.3127556,0.4213766,1.615552,-0.92891705,-0.89749736,1
1.7765265,-0.74425226,-0.11795996,0.89795905,0.37255374,-0.27702138,0.3393204,1.6969436,-0.6812976,-0.89181775,1
1.7618637,-0.8546033,-0.004186643,0.8906938,0.3088721,-0.1004771,0.48811638,1.6753806,-0.79762566,-0.76503205,1
1.8384658,-0.64375186,0.011886927,0.9386682,0.15042527,-0.29549605,0.45116928,1.5770988,-0.98108786,-0.7490747,1
2.0384657,-0.6756214,-0.18811308,0.92091537,0.19391878,-0.09549604,0.4116307,1.504107,-0.7810879,-0.5490747,1
2.0700135,-0.8097278,-0.19906197,0.88016355,0.23024644,-0.27325892,0.29988146,1.575867,-0.6632476,-0.32280564,1
2.0429611,-0.6244808,-0.22510375,0.9324096,0.31693372,-0.44025207,0.16602437,1.6520115,-0.5297198,-0.42976403,1
2.046241,-0.5349564,-0.38781983,0.95142573,0.47159582,-0.26975036,-0.03099578,1.68958,-0.49935243,-0.26635116,1
2.036471,-0.30367574,-0.53292495,1.008883,0.60261923,-0.072888024,-0.20942374,1.7131174,-0.2713967,-0.19484612,1
1.998179,-0.26880845,-0.65483314,0.9780621,0.5351335,0.11356842,-0.36580038,1.7092782,-0.2654301,-0.352776,1
1.7981789,-0.06880845,-0.8548331,0.99522275,0.51991504,-0.086431585,-0.24890123,1.732811,-0.06543009,-0.41195127,1
1.5981789,0.13119155,-0.8480254,1.1457274,0.41242036,-0.042979833,-0.04890123,1.8973783,-0.2654301,-0.58192515,1
1.3981788,0.00665877,-0.6480254,1.0724111,0.6124204,-0.14879945,-0.24890123,2.0960891,-0.0669592,-0.78192514,1
1.1967112,0.10631288,-0.67329776,1.2108083,0.5316848,-0.3319126,-0.31506023,2.1849258,-0.25403458,-0.5537517,1
1.165989,0.3063129,-0.87329775,1.1338124,0.7316848,-0.16493692,-0.28075528,1.9849257,-0.054034576,-0.52800786,1
1.0302633,0.106312886,-1.0630215,1.1739978,0.6875415,0.035063088,-0.48075527,1.7849257,0.14596543,-0.63013434,1
0.8302633,0.11635351,-1.2630216,1.3739978,0.87312007,0.011748854,-0.35685915,1.5849257,0.34596545,-0.83013433,1
0.64173985,-0.08364649,-1.0630215,1.3381476,1.0731201,-0.18825115,-0.4362211,1.3849256,0.54596543,-0.63013434,1
0.84173983,0.10246971,-1.1493948,1.4710077,0.92127967,-0.38825116,-0.28946742,1.5437634,0.6749017,-0.6289367,1
0.9832734,0.2846483,-1.087176,1.516672,0.70590556,-0.18423857,-0.38860464,1.7065951,0.4647792,-0.81126785,1
1.0699685,0.07654275,-1.1386182,1.5522912,0.6253299,0.01425219,-0.3826867,1.724028,0.23942512,-0.7589225,1
1.0000104,0.27654275,-1.2768734,1.4991207,0.505867,0.1756524,-0.26378822,1.524028,0.03942512,-0.5589225,1
1.2000104,0.14029278,-1.3681622,1.6104878,0.46389094,-0.024347603,-0.4637882,1.3240279,0.23942512,-0.7589225,1
1.2748419,-0.058777824,-1.4549643,1.6876913,0.5931515,-0.22085541,-0.6534557,1.1065313,0.22656725,-0.55022234,1
1.2484461,-0.16044903,-1.241695,1.7351787,0.7847652,-0.020634899,-0.84443176,0.8969462,0.422057,-0.74228996,1
1.396087,-0.32340053,-1.0040394,1.6372514,0.94916743,0.17288134,-0.75914645,1.0572934,0.59957063,-0.522687,1
1.5078679,-0.2861053,-1.1374896,1.5149353,0.90390736,0.3522714,-0.6494144,0.809909,0.75537664,-0.68274254,1
1.4522088,-0.44008136,-1.020292,1.4411045,1.1039073,0.1522714,-0.44941443,1.009909,0.55537665,-0.6173717,1
1.5396073,-0.40052328,-0.82029206,1.5267098,1.2854936,0.3522714,-0.3545795,0.80990905,0.5738159,-0.4173717,1
1.6068563,-0.23297447,-0.94243264,1.5236766,1.1701673,0.5101271,-0.51225907,0.932842,0.34528968,-0.5221258,1
1.4006727,-0.05174097,-1.1374112,1.6452684,1.3020178,0.308764,-0.49002492,0.72962093,0.54289293,-0.42075878,1
1.2006726,-0.14906897,-1.15999,1.8452685,1.104471,0.508764,-0.29002494,0.52962095,0.38880175,-0.52448136,1
1.0006726,-0.34906897,-0.95998996,1.78295,1.0504345,0.30876404,-0.44662374,0.32962096,0.18880175,-0.32448137,1
0.9251692,-0.16895787,-0.75999,1.6978861,1.2504345,0.10876404,-0.3934438,0.28990182,0.21621121,-0.19996941,1
0.81113136,-0.06032201,-0.9466454,1.5583142,1.183316,-0.091235965,-0.25201172,0.45311022,0.016211212,-0.09267168,1
1.0111314,0.050961174,-0.75557035,1.6401143,1.2614039,-0.29123598,-0.052011713,0.25311023,0.21621121,0.107328326,1
0.8336558,0.25096118,-0.8449825,1.7547957,1.2983084,-0.09123598,-0.11305632,0.227509,0.41621122,0.1307838,1
0.7032627,0.31275883,-1.0449826,1.6678066,1.4983084,0.07124999,-0.11007203,0.027509004,0.60492474,0.020289443,1
0.53229195,0.11275883,-0.9450171,1.5590951,1.6983085,0.041244484,-0.23677729,0.227509,0.40492475,0.22028944,1
0.73229194,0.064014554,-1.0211931,1.4976991,1.6485655,0.2412445,-0.4132036,0.094337955,0.20492475,0.020289436,1
0.64061826,0.008424543,-0.82119316,1.4974934,1.660793,0.041244492,-0.6132036,0.29433796,0.37925816,-0.04869043,1
0.5823304,-0.023692816,-0.84980214,1.5310158,1.4973971,0.2412445,-0.4132036,0.094337955,0.22251403,-0.15737642,1
0.46935135,0.09498953,-1.0498022,1.5947868,1.6973971,0.041244492,-0.6132036,-0.10566205,0.42251402,-0.06493243,1
0.26935136,0.29498953,-1.2262498,1.6565301,1.4973971,-0.15875551,-0.49592227,-0.12818201,0.39290553,-0.26493242,1
0.06935136,0.21445361,-1.4262499,1.6744243,1.297397,0.041244492,-0.48467752,-0.328182,0.21042235,-0.10328911,1
0.12379401,0.391525,-1.6229242,1.7705163,1.475966,0.24075115,-0.61668706,-0.5271019,0.40958303,0.020977343,1
0.29469597,0.5325359,-1.6591055,1.793434,1.2864577,0.29533216,-0.47542048,-0.6617602,0.46252498,0.20111902,1
0.49469596,0.33253592,-1.471782,1.7253406,1.2244445,0.3387619,-0.67542046,-0.8617602,0.26252496,0.013940424,1
0.6937188,0.13234949,-1.2699931,1.8837283,1.4224409,0.1385667,-0.5928703,-0.96244097,0.062437013,-0.12528723,1
0.6538503,0.0831895,-1.2998508,1.7276363,1.4704734,-0.009068396,-0.71860534,-1.0535599,-0.12467802,-0.29481888,1
0.76509315,-0.07132115,-1.3439424,1.5198721,1.4968289,0.17108439,-0.7402679,-1.1232532,-0.13154891,-0.4433828,1
0.5506228,-0.26437342,-1.5044067,1.3538902,1.5748885,0.36158204,-0.84485614,-0.8996115,0.06669827,-0.62619144,1
0.6618718,-0.05676213,-1.5028836,1.3701637,1.4512112,0.4951825,-0.921316,-0.8713751,-0.1175406,-0.67048055,1
0.8320992,0.106111094,-1.5149733,1.1701636,1.5060353,0.47153622,-1.0747024,-0.6713751,0.082459405,-0.63980806,1
0.9342155,0.10039136,-1.246314,1.170347,1.6169575,0.63647306,-0.8872475,-0.82587767,0.26771125,-0.7959588,1
0.7746069,-0.09845617,-1.4295802,1.3544921,1.6489366,0.43142307,-0.8880156,-0.61863625,0.27708676,-0.5989701,1
0.77061063,-0.2229945,-1.5647703,1.306803,1.50624,0.38505906,-0.76045376,-0.7860783,0.31785265,-0.6970813,1
0.6451959,-0.28565115,-1.6009775,1.243074,1.4933337,0.5307582,-0.8713116,-0.6701457,0.10691444,-0.8138209,1
0.7966298,-0.45774496,-1.6974909,1.1198097,1.3708878,0.31175238,-0.71953183,-0.8201459,0.28927872,-0.8774004,1
0.577329,-0.59621495,-1.7199867,1.1963457,1.342897,0.101298295,-0.65523994,-0.92471445,0.09837042,-0.90214986,1
0.6378773,-0.66497225,-1.8773903,1.2238258,1.3251033,-0.09651193,-0.6163977,-0.7086361,-0.09937485,-0.68657213,1
0.79579765,-0.8215319,-1.9730601,1.0914272,1.270922,-0.081238635,-0.3954855,-0.4949849,0.095571585,-0.7584292,1
0.70397913,-0.94600505,-1.9225491,1.1030693,1.3692873,-0.28123865,-0.19548549,-0.4437097,0.045315422,-0.5599715,1
0.84830624,-0.8738527,-1.9798894,0.9885892,1.2233231,-0.45160088,-0.21188085,-0.60406595,0.025034755,-0.71316755,1
0.7060028,-1.0119582,-1.9711695,0.9070365,1.2401266,-0.23724934,-0.20772147,-0.75820136,-0.007704828,-0.74632335,1
0.8869931,-1.186529,-1.7340069,0.78860044,1.228284,-0.17070876,-0.08387542,-0.8591151,0.18826047,-0.92646766,1
1.0377983,-1.3226384,-1.4645813,0.6473602,1.3330715,-0.35393134,-0.27102786,-1.0111821,0.36079046,-0.69358945,1
1.1094131,-1.2324266,-1.5659195,0.81547225,1.2483057,-0.53308576,-0.3095914,-0.78065556,0.25272116,-0.72224766,1
1.1315802,-1.3243657,-1.351971,0.6091872,1.433516,-0.6050126,-0.2908861,-0.9706413,0.052182782,-0.56227887,1
1.1777034,-1.2710938,-1.3477927,0.5741926,1.2981427,-0.71198565,-0.28764606,-1.0353624,0.22304063,-0.67419016,1
1.3469431,-1.1935147,-1.5223356,0.4438585,1.3278339,-0.6727786,-0.08620451,-0.82162285,0.022661665,-0.5898872,1
1.3200942,-0.9129197,-1.5505639,0.49243033,1.4038944,-0.8019779,-0.2629873,-0.93874776,-0.117353216,-0.4460089,1
1.1211456,-0.7881531,-1.5588852,0.64078224,1.3122829,-0.97434527,-0.45021898,-1.1073433,-0.3086012,-0.2924804,1
1.1494442,-0.7647642,-1.3588852,0.67581403,1.3881875,-1.1743453,-0.5603875,-0.9073433,-0.30678612,-0.4924804,1
0.94944423,-0.7085254,-1.1588851,0.69525695,1.5282453,-1.0845293,-0.55524755,-0.7182721,-0.10678612,-0.6924804,1
0.91868174,-0.88427997,-1.0563712,0.87136555,1.4149377,-1.2502496,-0.54200953,-0.8937665,-0.29416457,-0.8686631,1
0.71868175,-1.0396031,-0.8563712,0.7335786,1.5281708,-1.2520306,-0.39570302,-0.69376653,-0.4647786,-0.812111,1
0.7409708,-1.2396032,-0.65637124,0.9335786,1.7281709,-1.0520306,-0.24337119,-0.8937665,-0.2647786,-0.68916667,1
0.9141682,-1.1763186,-0.4632237,0.817222,1.8732489,-0.9978225,-0.4141717,-0.67400527,-0.36841732,-0.7949089,1
0.7618617,-1.1791422,-0.61773854,0.7366858,1.8215725,-1.1156735,-0.5720506,-0.81406426,-0.15686694,-0.72627765,1
0.8062244,-1.2894797,-0.7645747,0.8643957,1.8788093,-0.85614264,-0.72055084,-0.574142,0.040328845,-0.49206266,1
0.87016386,-1.2625561,-0.7943591,0.76400363,1.7977151,-0.9133323,-0.78709954,-0.6694634,0.20783186,-0.50715154,1
0.7760796,-1.1865681,-0.58279735,0.6400904,1.9588546,-1.0791925,-0.8259589,-0.46033117,0.3998985,-0.42963845,1
0.8894371,-1.1762679,-0.56456095,0.6432563,1.8443651,-1.0486374,-0.89631295,-0.2966349,0.5998985,-0.497666,1
1.0401815,-1.314044,-0.36276183,0.4909556,1.7783738,-0.81026876,-1.0467465,-0.09226585,0.76373345,-0.55861324,1
1.0068141,-1.1553376,-0.25090984,0.5987426,1.8737972,-0.9568661,-1.0433446,-0.27681673,0.5790327,-0.5503525,1
0.9025483,-1.2131095,-0.42339382,0.4884433,1.9426762,-1.0862702,-0.8979579,-0.44771975,0.35590288,-0.45662984,1
0.98690856,-1.1567174,-0.23236834,0.5782513,1.7763624,-1.2862703,-0.9203858,-0.24771975,0.15590288,-0.4464263,1
0.9863434,-0.9427441,-0.3089056,0.7668845,1.7980201,-1.4645625,-0.7098642,-0.40678334,-0.043320723,-0.63698494,1
0.8943918,-0.74006057,-0.5070669,0.612504,1.9908013,-1.2992107,-0.8131836,-0.20603622,0.15611319,-0.8004798,1
0.96009946,-0.5373114,-0.35988674,0.6736226,2.179649,-1.093615,-0.6100622,-0.21866451,0.21785198,-0.88989115,1
0.80912095,-0.34682393,-0.517301,0.74652845,2.19865,-1.195221,-0.66045094,-0.01724486,0.016494133,-0.83710897,1
0.8305851,-0.43546548,-0.30836388,0.71065766,2.2897134,-1.2716055,-0.46272784,0.17760764,0.17771325,-0.6191641,1
0.9932679,-0.6124554,-0.20033182,0.76028055,2.2945845,-1.0328028,-0.25321454,-0.021581538,-0.021479758,-0.7895023,1
0.9340032,-0.5052331,-0.15826067,0.71674055,2.3330834,-1.1529903,-0.114587046,0.16686752,0.16696271,-0.7014971,1
0.77188283,-0.66174906,-0.11144498,0.5285827,2.376896,-1.2695662,0.08014647,0.34424683,0.03277558,-0.53575313,1
0.5586249,-0.7802713,0.08018221,0.3595845,2.3332522,-1.3306198,0.2040387,0.4927887,-0.022130221,-0.6661882,1
0.570362,-0.77280927,0.02698522,0.3149059,2.2631006,-1.4115196,0.1301428,0.5784104,-0.03267308,-0.71483225,1
0.508157,-0.90935045,-0.006507346,0.34300947,2.308692,-1.1980001,-0.06547795,0.7296128,0.08413463,-0.69871086,1
0.5939718,-0.8801518,-0.081978925,0.23745133,2.1634655,-1.3873502,0.13349727,0.78453404,-0.07799049,-0.7514688,1
0.3939718,-0.98079383,-0.096029036,0.32747498,2.0488327,-1.1873502,-0.066502735,0.984534,0.09429245,-0.7178231,1
0.37836045,-0.94225985,-0.2633532,0.39045087,2.1262765,-1.337434,0.1286941,1.0522505,0.2538021,-0.4991921,1
0.41044188,-0.8809432,-0.21037453,0.5482925,2.1601796,-1.0562209,-0.066214636,1.1511301,0.42140052,-0.6492696,1
0.29842788,-0.72214,-0.38229448,0.38716573,2.1986835,-1.1702635,-0.10768729,1.099826,0.20625108,-0.79115796,1
0.41107935,-0.78054315,-0.18229447,0.30550474,1.9986835,-0.97026354,-0.1991163,1.299826,0.006251082,-0.6391771,1
0.505867,-0.58054316,-0.38229448,0.4054599,2.1986835,-1.1702635,0.00088369846,1.099826,-0.19374892,-0.72425836,1
0.30586702,-0.58592606,-0.18229447,0.36284864,2.0332406,-0.97026354,-0.06490897,0.899826,0.006251082,-0.92425835,1
0.15610927,-0.7086286,-0.2500413,0.35743722,1.906987,-0.77026355,-0.22637841,0.699826,0.15794519,-0.99961376,1
0.10957737,-0.530384,-0.050041303,0.41289958,2.106987,-0.97026354,-0.3553251,0.8684337,0.3579452,-0.8959427,1
0.12405681,-0.4897876,0.14817044,0.33197826,2.2794762,-1.0629666,-0.35175297,0.8813335,0.5512917,-1.0403092,1
-0.07298507,-0.4316686,-0.049810704,0.32486084,2.382896,-0.96862644,-0.4975344,0.6547943,0.39496678,-1.118747,1
0.051873077,-0.44645077,0.14390302,0.32791182,2.474787,-0.7364551,-0.34874865,0.479775,0.4781415,-1.19264,1
0.03067631,-0.64039475,0.14388235,0.5229663,2.2534766,-0.5314295,-0.48609713,0.67340684,0.58406997,-1.3795936,1
0.22801259,-0.78047234,0.25055966,0.48057088,2.0297642,-0.5242335,-0.64176685,0.8633212,0.64761955,-1.4400634,1
0.19191787,-0.7551259,0.049440548,0.4823265,2.021596,-0.5866723,-0.82313484,0.648639,0.828858,-1.3933935,1
0.32745165,-0.7977721,0.020657117,0.44073838,2.0448632,-0.38667232,-0.7645733,0.848639,0.62885803,-1.3685838,1
0.12671812,-0.71321577,0.15174226,0.28272843,2.0580423,-0.57611287,-0.73206574,0.64490587,0.6487083,-1.5595561,1
0.19369546,-0.69783366,-0.045848444,0.2763115,1.9961919,-0.737365,-0.88553184,0.4226937,0.80633605,-1.5018513,1
0.28683951,-0.5273804,0.14793004,0.33230668,1.8561074,-0.8995332,-0.93428457,0.4538627,0.96572065,-1.4971615,1
0.44724926,-0.3570766,0.063209794,0.2683201,1.8889025,-1.010118,-0.9161823,0.4100086,0.891409,-1.485286,1
0.2764603,-0.3363952,0.22119167,0.26860723,2.0159616,-0.8286514,-0.7237618,0.5887081,0.66726613,-1.6195419,1
0.075435504,-0.2856895,0.37823734,0.37316483,1.9851943,-0.70300734,-0.89638436,0.7781372,0.46100345,-1.6042545,1
0.06771512,-0.4821105,0.17692392,0.3105434,1.7720393,-0.81116104,-1.0883052,0.573877,0.34038532,-1.7909591,1
0.24297035,-0.40115404,-0.020943176,0.29117548,1.7897646,-0.91769993,-0.80656683,0.7023479,0.49043775,-1.8069358,1
0.20629178,-0.33309376,0.08665836,0.49117547,1.6215374,-0.7616525,-0.60656685,0.90234786,0.29043776,-2.0069358,1
0.26815945,-0.34458986,0.18567756,0.65891016,1.7299888,-0.9305687,-0.5538545,0.9514024,0.46109906,-1.7485296,1
0.27787253,-0.19381236,0.38567758,0.5398849,1.5299888,-0.7305687,-0.36081356,1.0239991,0.39252907,-1.8752211,1
0.45279628,-0.16513766,0.5549443,0.32204956,1.51951,-0.8627928,-0.3254958,1.0318913,0.5541691,-1.955723,1
